1;1;2;0;21;1;1;1;1;105;0;250;1033;0;0;0;2;3;2;2;2
2;1;2;0;1;1;1;1;1;49;0;250;0;0;0;0;0;0;0;0;6
3;1;1;0;23;1;1;1;1;124;0;0;0;0;0;3;6;3;2;0;6
4;1;2;0;13;0;1;1;1;201880;0;0;0;0;0;0;0;0;0;0;19
5;1;2;1;0;1;1;1;1;7;1;250;1033;2022;0;0;0;0;4;4;3
6;1;2;0;0;0;1;0;1;4;0;0;0;0;0;0;0;0;0;0;1
7;1;2;1;31;1;1;1;1;86;0;250;1033;2014;0;5;2;6;1;1;19
8;1;1;0;16;1;1;1;1;70627;1;2;27;0;0;0;0;0;0;0;2
9;1;2;1;23;61;1;1;1;271;0;0;0;0;0;0;0;0;0;0;0
10;1;2;0;21;1;1;1;1;89;0;250;1033;2022;0;0;0;0;0;0;6
